# GL1L2  propL1h= 0.00000 propL1J= 1.00000  lambdaPhi= 0.000500000  lambdaPhij= 0.00200000  ungauged  ModAdam  learningRate= 0.00600000  betaV= 0.999000  betaM= 0.900000  eps= 1.00000e-06  batchSize=7007  miniBatchSize= 103  stepsPerEpoch= 68.0000
# learningRate.coolingMethod= (1+at)^b  stepsPerEpoch= 1.000000  warmupEpochs= 100.000000  maxLR= 0.00600000  maxLREpochs= 1736.00  constPerEpoch= 0.0100000  power= -0.500000
# initial_h: to reproduce observed amino acid frequencies at each site; pseudoNCountsForhia= 10.0
# sigma_initial_J for Gaussian: 0.001
# MCMC Kernel: GibbsWithMHStep  with pseudoNCountsForProposedPia= 10.0
# nIndependentMC= 7007  miniBatchSize= 103  for MCMC 
# initial configuration: observed sequence data
# nSamples for each MC run: 1
# nUnits= 48  nInitialIterationsPerUnit= 0  everyNIterationsPerUnit= 10
# initialT= 1.00000  finalT= 1.00000  annealingRate= 0.990000 ; annealingRate may be adjusted.
# maxExtendedIterations= 1
# minLearningStepsForBestKL= 3876  minLearningSteps= 1836  maxNoLearnings= 204
#
# Frequencies, fia and fijab, are calculated from the effective number of sequences, effectiveNConfigs= 6341.77 ,
# with the corrections, pseudoNCountsForBM= 0.0 , to avoid 0-counts.
#
# step	nNonEquil  nExtendedIterations of MC	<KLpi>	<KLpij> over ensemble and those over 97 minibatch ensembles with pseudoNCountsForKL= 1.00000
#0	0 0	0.0975072 1.19667	0.00000 0.0648353
1665	0 1	0.100740 1.10507	0.00173708 0.0529901
1666	0 1	0.104305 1.11447	0.00173773 0.0530344
1667	0 1	0.108298 1.11997	0.00175500 0.0530901
1668	0 1	0.104152 1.10023	0.00175200 0.0530905
1669	0 1	0.104520 1.11773	0.00177206 0.0531515
1670	0 1	0.106575 1.13929	0.00175695 0.0531464
1671	0 1	0.0968725 1.09321	0.00180905 0.0531554
1672	0 1	0.0984618 1.10823	0.00183399 0.0531600
1673	0 1	0.100904 1.11370	0.00182536 0.0530941
1674	0 1	0.0930003 1.11463	0.00182043 0.0531735
1675	0 1	0.0864009 1.09882	0.00178481 0.0531590
1676	0 1	0.100918 1.12543	0.00176948 0.0531655
1677	0 1	0.0925426 1.09749	0.00178473 0.0532370
1678	0 1	0.105630 1.11285	0.00177917 0.0532401
1679	0 1	0.0951412 1.10427	0.00182466 0.0532940
1680	0 1	0.125090 1.15754	0.00181933 0.0532518
1681	0 1	0.113311 1.13478	0.00180865 0.0532198
1682	0 1	0.123836 1.15806	0.00179373 0.0531603
1683	0 1	0.107815 1.11227	0.00181745 0.0532546
1684	0 1	0.0980136 1.12316	0.00181011 0.0532477
1685	0 1	0.104672 1.11961	0.00176597 0.0531517
1686	0 1	0.0976015 1.11372	0.00176495 0.0531082
1687	0 1	0.104602 1.12486	0.00175979 0.0530207
1688	0 1	0.0983531 1.10763	0.00174677 0.0530104
1689	0 1	0.115965 1.13420	0.00176352 0.0530163
1690	0 1	0.0930016 1.10211	0.00176972 0.0530094
1691	0 1	0.0971202 1.09666	0.00175078 0.0530590
1692	0 1	0.101963 1.11482	0.00177014 0.0531172
1693	0 1	0.0991918 1.10143	0.00176634 0.0531176
1694	0 1	0.114106 1.14957	0.00178760 0.0531363
1695	0 1	0.103377 1.11924	0.00178148 0.0531496
1696	0 1	0.0996123 1.10429	0.00176601 0.0531161
1697	0 1	0.0945841 1.10893	0.00175124 0.0531128
1698	0 1	0.102585 1.12859	0.00173755 0.0530685
1699	0 1	0.103988 1.10113	0.00172609 0.0529481
1700	0 1	0.0969185 1.09049	0.00172598 0.0529398
1701	0 1	0.0927536 1.12986	0.00172096 0.0529273
1702	0 1	0.101599 1.11184	0.00173866 0.0529057
1703	0 1	0.0961624 1.09268	0.00174351 0.0529040
1704	0 1	0.109809 1.13922	0.00173425 0.0528390
1705	0 1	0.0938366 1.10348	0.00172470 0.0527710
1706	0 1	0.102185 1.09924	0.00172335 0.0527951
1707	0 1	0.103961 1.10676	0.00171917 0.0527480
1708	0 1	0.105834 1.11369	0.00171953 0.0527836
1709	0 1	0.103435 1.10834	0.00170275 0.0527224
1710	0 1	0.102885 1.11960	0.00167862 0.0526151
1711	0 1	0.0948615 1.09206	0.00165657 0.0525277
1712	0 1	0.100124 1.10689	0.00165933 0.0525777
1713	0 1	0.0955667 1.10169	0.00167801 0.0525438
1714	0 1	0.101098 1.10489	0.00164648 0.0524764
1715	0 1	0.0964051 1.11418	0.00164021 0.0524024
1716	0 1	0.0902090 1.08246	0.00169095 0.0524358
1717	0 1	0.0957897 1.09463	0.00170940 0.0524482
1718	0 1	0.124285 1.18001	0.00168796 0.0524296
1719	0 1	0.0937594 1.10359	0.00168987 0.0523581
1720	0 1	0.100323 1.08102	0.00169507 0.0523722
1721	0 1	0.104131 1.13007	0.00169338 0.0524116
1722	0 1	0.108582 1.11142	0.00167236 0.0523579
1723	0 1	0.0966048 1.10170	0.00168206 0.0524000
1724	0 1	0.0968649 1.09247	0.00168334 0.0523791
1725	0 1	0.0925347 1.09240	0.00167376 0.0523856
1726	0 1	0.103799 1.11075	0.00168722 0.0524686
1727	0 1	0.101103 1.09386	0.00171227 0.0525075
1728	0 1	0.0952536 1.10545	0.00173724 0.0525477
1729	0 1	0.0977355 1.11188	0.00173294 0.0525439
1730	0 1	0.104234 1.12679	0.00171362 0.0524663
1731	0 1	0.105098 1.11956	0.00173471 0.0524600
1732	0 1	0.0958405 1.09376	0.00173790 0.0524544
1733	0 1	0.105286 1.12615	0.00173364 0.0524224
1734	0 1	0.109202 1.11660	0.00173601 0.0524007
1735	0 1	0.0907795 1.10825	0.00172717 0.0524322
1736	0 1	0.0938819 1.09930	0.00173058 0.0525281
1737	0 1	0.0938653 1.11248	0.00172020 0.0524705
1738	0 1	0.103143 1.11598	0.00171242 0.0524761
1739	0 1	0.0897797 1.08642	0.00170703 0.0524675
1740	0 1	0.0942717 1.11329	0.00169024 0.0523937
1741	0 1	0.0996019 1.09359	0.00169657 0.0524709
1742	0 1	0.114828 1.12762	0.00170437 0.0525371
1743	0 1	0.100713 1.11555	0.00169761 0.0525500
1744	0 1	0.108470 1.12554	0.00169098 0.0525108
1745	0 1	0.0988118 1.10927	0.00167209 0.0524142
1746	0 1	0.105085 1.10129	0.00164625 0.0523636
1747	0 1	0.0868493 1.09624	0.00164202 0.0523323
1748	0 1	0.0972752 1.09697	0.00163564 0.0523002
1749	0 1	0.108439 1.13339	0.00164231 0.0522768
1750	0 1	0.0930065 1.09888	0.00163715 0.0522393
1751	0 1	0.112496 1.14316	0.00161592 0.0522514
1752	0 1	0.106380 1.11597	0.00162741 0.0522620
1753	0 1	0.102109 1.12926	0.00163900 0.0523609
1754	0 1	0.100575 1.13470	0.00161954 0.0522558
1755	0 1	0.102670 1.12431	0.00163133 0.0521621
1756	0 1	0.108761 1.10862	0.00163919 0.0522378
1757	0 1	0.0928259 1.09527	0.00166052 0.0522856
1758	0 1	0.0922990 1.09017	0.00164223 0.0522489
1759	0 1	0.103925 1.11846	0.00164809 0.0522873
1760	0 1	0.114765 1.14626	0.00164568 0.0522605
1761	0 1	0.103302 1.12504	0.00166298 0.0523203
1762	0 1	0.104487 1.12177	0.00166979 0.0522745
1763	0 1	0.0952490 1.09733	0.00164240 0.0521347
1764	0 1	0.106728 1.14330	0.00163515 0.0520644
1765	0 1	0.103923 1.13570	0.00165605 0.0520906
1766	0 1	0.104119 1.12295	0.00164175 0.0520796
1767	0 1	0.100081 1.10775	0.00163905 0.0520694
1768	0 1	0.113014 1.12072	0.00160969 0.0520414
1769	0 1	0.106135 1.13862	0.00161094 0.0520695
1770	0 1	0.0934527 1.09120	0.00163328 0.0521654
1771	0 1	0.0996645 1.11387	0.00163304 0.0521462
1772	0 1	0.102284 1.10228	0.00163935 0.0520999
1773	0 1	0.0983867 1.09955	0.00163390 0.0520862
1774	0 1	0.100513 1.12856	0.00165703 0.0521143
1775	0 1	0.0905399 1.10926	0.00166630 0.0521002
1776	0 1	0.107374 1.11826	0.00164948 0.0521321
1777	0 1	0.0993986 1.10874	0.00164424 0.0520546
1778	0 1	0.105775 1.11296	0.00166209 0.0520272
1779	0 1	0.0983908 1.11257	0.00164964 0.0519173
1780	0 1	0.107077 1.11112	0.00166613 0.0518905
1781	0 1	0.0898644 1.09328	0.00165804 0.0519155
1782	0 1	0.0928176 1.09310	0.00167192 0.0519106
1783	0 1	0.116607 1.14013	0.00169185 0.0520135
1784	0 1	0.100444 1.10847	0.00169525 0.0520389
1785	0 1	0.115931 1.13845	0.00170719 0.0519787
1786	0 1	0.101857 1.12383	0.00169977 0.0519364
1787	0 1	0.109113 1.13140	0.00170766 0.0519841
1788	0 1	0.0997701 1.08668	0.00173733 0.0519230
1789	0 1	0.0949123 1.10833	0.00173371 0.0519434
1790	0 1	0.108541 1.13221	0.00173465 0.0518938
1791	0 1	0.0942802 1.09955	0.00174329 0.0518758
1792	0 1	0.0931592 1.09869	0.00175742 0.0518699
1793	0 1	0.0957692 1.10342	0.00169631 0.0517922
1794	0 1	0.0977544 1.09549	0.00171582 0.0518678
1795	0 1	0.0958420 1.10379	0.00170655 0.0519047
1796	0 1	0.0991727 1.09775	0.00169471 0.0519260
1797	0 1	0.104023 1.09860	0.00169428 0.0519628
1798	0 1	0.0870137 1.09743	0.00171562 0.0519808
1799	0 1	0.0997116 1.10775	0.00170548 0.0519680
1800	0 1	0.105469 1.10281	0.00171139 0.0519828
1801	0 1	0.101419 1.09845	0.00173383 0.0520312
1802	0 1	0.0995736 1.12226	0.00173915 0.0520712
1803	0 1	0.103711 1.10446	0.00170980 0.0519471
1804	0 1	0.0929762 1.10729	0.00170226 0.0519667
1805	0 1	0.117054 1.13931	0.00170363 0.0519871
1806	0 1	0.0965717 1.09930	0.00170360 0.0519882
1807	0 1	0.0941914 1.10487	0.00169326 0.0519583
1808	0 1	0.0900578 1.09243	0.00170378 0.0519243
1809	0 1	0.0995747 1.10667	0.00169881 0.0519051
1810	0 1	0.110667 1.12851	0.00167585 0.0518077
1811	0 1	0.100949 1.12082	0.00165841 0.0516449
1812	0 1	0.106290 1.12048	0.00164031 0.0515285
1813	0 1	0.107939 1.11842	0.00166678 0.0515931
1814	0 1	0.104155 1.12353	0.00165870 0.0515416
1815	0 1	0.109755 1.11201	0.00169360 0.0516114
1816	0 1	0.100906 1.11518	0.00168855 0.0516278
1817	0 1	0.102443 1.10091	0.00166507 0.0515003
1818	0 1	0.106132 1.13116	0.00164944 0.0515438
1819	0 1	0.115954 1.12081	0.00171059 0.0516986
1820	0 1	0.107329 1.09792	0.00169572 0.0517268
1821	0 1	0.0993606 1.10125	0.00166897 0.0515641
1822	0 1	0.113324 1.11340	0.00161905 0.0514371
1823	0 1	0.0969692 1.10563	0.00157752 0.0512592
1824	0 1	0.0848472 1.09254	0.00156184 0.0512560
1825	0 1	0.101213 1.13676	0.00155881 0.0512824
1826	0 1	0.0923040 1.10207	0.00153224 0.0511328
1827	0 1	0.114656 1.15378	0.00153251 0.0511717
1828	0 1	0.0964826 1.10436	0.00151566 0.0511179
1829	0 1	0.0944179 1.09867	0.00150616 0.0511072
1830	0 1	0.0959952 1.10161	0.00151646 0.0511977
1831	0 1	0.0905317 1.09161	0.00152408 0.0511877
1832	0 1	0.103417 1.10045	0.00151243 0.0511498
1833	0 1	0.0949622 1.10628	0.00151945 0.0511579
1834	0 1	0.106841 1.12704	0.00151858 0.0511555
1835	0 1	0.0995715 1.12004	0.00150914 0.0511277
# New optimizer= Adam  betaV= 0.999000  betaM= 0.900000  maxLR= 0.00300000  maxLREpochs= 1736.00  stepOffset= 1836  Total minLearningSteps= 3672  minLearningStepsForBestKL= 5712 ;  The step number for new gradientDescentMethod are virtually reset to 0.
1836	0 1	0.0933012 1.09390	0.00151017 0.0511396
1837	0 1	0.107087 1.12886	0.00151305 0.0511429
1838	0 1	0.104817 1.11679	0.00151881 0.0511437
1839	0 1	0.113949 1.12789	0.00150035 0.0510654
1840	0 1	0.0930319 1.09234	0.00151448 0.0510620
1841	0 1	0.100884 1.11081	0.00153251 0.0510441
1842	0 1	0.103184 1.09903	0.00154703 0.0510687
1843	0 1	0.0956519 1.11058	0.00153204 0.0508809
1844	0 1	0.111583 1.12176	0.00152822 0.0508100
1845	0 1	0.0966652 1.09542	0.00154570 0.0507905
1846	0 1	0.0883673 1.08799	0.00153719 0.0508214
1847	0 1	0.0975359 1.09915	0.00157147 0.0509588
1848	0 1	0.0999488 1.09972	0.00157101 0.0509315
1849	0 1	0.107608 1.12068	0.00159651 0.0510212
1850	0 1	0.0957143 1.11014	0.00160992 0.0510066
1851	0 1	0.0976967 1.11260	0.00161013 0.0510900
1852	0 1	0.101351 1.10643	0.00163229 0.0512057
1853	0 1	0.105703 1.13157	0.00160609 0.0510565
1854	0 1	0.109495 1.11451	0.00161436 0.0510816
1855	0 1	0.0961332 1.10789	0.00161461 0.0510684
1856	0 1	0.103783 1.10864	0.00161229 0.0511115
1857	0 1	0.0869867 1.09082	0.00160609 0.0510577
1858	0 1	0.101679 1.11482	0.00159084 0.0510743
1859	0 1	0.0938207 1.11288	0.00158696 0.0509983
1860	0 1	0.0934724 1.11953	0.00161394 0.0509426
1861	0 1	0.109588 1.11354	0.00162020 0.0509748
1862	0 1	0.108515 1.12909	0.00163374 0.0509587
1863	0 1	0.0996869 1.11272	0.00162451 0.0508969
1864	0 1	0.0992808 1.09759	0.00163217 0.0510014
1865	0 1	0.0991031 1.12557	0.00161735 0.0509683
1866	0 1	0.0963131 1.10994	0.00161005 0.0508908
1867	0 1	0.0929018 1.09762	0.00160017 0.0508084
1868	0 1	0.0939774 1.09690	0.00161329 0.0507736
1869	0 1	0.111844 1.12633	0.00160671 0.0507266
1870	0 1	0.0985591 1.11592	0.00160227 0.0506578
1871	0 1	0.102967 1.10916	0.00161772 0.0505838
1872	0 1	0.0920923 1.08258	0.00157657 0.0505728
1873	0 1	0.102151 1.12353	0.00158753 0.0506710
1874	0 1	0.0913638 1.09242	0.00158519 0.0506923
1875	0 1	0.110535 1.11701	0.00158686 0.0506665
1876	0 1	0.0971953 1.09819	0.00160283 0.0507943
1877	0 1	0.108422 1.12685	0.00158414 0.0507721
1878	0 1	0.0930650 1.10023	0.00158489 0.0507947
1879	0 1	0.0992341 1.09573	0.00158211 0.0507673
1880	0 1	0.110170 1.14482	0.00158891 0.0506958
1881	0 1	0.108769 1.13174	0.00158765 0.0506899
1882	0 1	0.101005 1.10866	0.00158971 0.0507578
1883	0 1	0.0967747 1.10873	0.00160968 0.0508278
1884	0 1	0.123661 1.12342	0.00159279 0.0507691
1885	0 1	0.0992722 1.11437	0.00157615 0.0507087
1886	0 1	0.110370 1.12760	0.00154577 0.0506213
1887	0 1	0.104817 1.13761	0.00152715 0.0506311
1888	0 1	0.116959 1.14106	0.00154570 0.0507286
1889	0 1	0.0984493 1.10347	0.00155045 0.0506689
1890	0 1	0.101903 1.10109	0.00154775 0.0506167
1891	0 1	0.110485 1.12385	0.00154471 0.0506148
1892	0 1	0.101806 1.13341	0.00154339 0.0505134
1893	0 1	0.103016 1.12251	0.00153289 0.0504965
1894	0 1	0.108281 1.14673	0.00154378 0.0505021
1895	0 1	0.0996248 1.10046	0.00155022 0.0504658
1896	0 1	0.0956427 1.10315	0.00155173 0.0505192
1897	0 1	0.0943260 1.11515	0.00155364 0.0504935
1898	0 1	0.107481 1.13269	0.00155547 0.0504226
1899	0 1	0.103426 1.11692	0.00154568 0.0503353
1900	0 1	0.101976 1.11367	0.00156518 0.0503699
1901	0 1	0.105615 1.12517	0.00157078 0.0503107
1902	0 1	0.0948183 1.10522	0.00158727 0.0502613
1903	0 1	0.111416 1.11903	0.00159683 0.0503028
1904	0 1	0.0903754 1.10522	0.00163776 0.0503418
1905	0 1	0.103642 1.11620	0.00161915 0.0502198
1906	0 1	0.101340 1.12702	0.00164799 0.0501677
1907	0 1	0.102837 1.12110	0.00166125 0.0500780
1908	0 1	0.112328 1.15444	0.00168893 0.0501200
1909	0 1	0.0948150 1.10710	0.00169893 0.0501404
1910	0 1	0.102474 1.12730	0.00168222 0.0500986
1911	0 1	0.101394 1.11655	0.00167167 0.0500303
1912	0 1	0.0958944 1.09924	0.00167130 0.0500198
1913	0 1	0.0969588 1.10094	0.00168016 0.0499156
1914	0 1	0.104213 1.12174	0.00169368 0.0498715
1915	0 1	0.113108 1.13500	0.00170324 0.0498065
1916	0 1	0.105468 1.13301	0.00169340 0.0497323
1917	0 1	0.102868 1.12966	0.00170385 0.0497256
1918	0 1	0.102978 1.10896	0.00168589 0.0496848
1919	0 1	0.110025 1.12930	0.00171437 0.0496698
1920	0 1	0.100655 1.09520	0.00172087 0.0496494
1921	0 1	0.105931 1.11394	0.00171455 0.0496499
1922	0 1	0.0998530 1.12151	0.00168709 0.0495537
1923	0 1	0.0896544 1.08039	0.00167750 0.0495861
1924	0 1	0.0894616 1.10726	0.00168142 0.0495574
1925	0 1	0.0949971 1.09331	0.00167407 0.0494754
1926	0 1	0.0925780 1.12356	0.00166373 0.0493682
1927	0 1	0.112046 1.11942	0.00165863 0.0492514
1928	0 1	0.132398 1.16335	0.00165475 0.0491435
1929	0 1	0.113471 1.14607	0.00165750 0.0489682
1930	0 1	0.0943580 1.09709	0.00166729 0.0488971
1931	0 1	0.106304 1.11570	0.00166635 0.0488071
1932	0 1	0.0921884 1.09144	0.00166455 0.0487433
1933	0 1	0.0982526 1.11820	0.00165958 0.0486812
1934	0 1	0.110819 1.13334	0.00165524 0.0485293
1935	0 1	0.0959448 1.12272	0.00164601 0.0483536
1936	0 1	0.0932202 1.09287	0.00165403 0.0483652
1937	0 1	0.125420 1.16915	0.00165979 0.0482312
1938	0 1	0.0871484 1.09035	0.00165379 0.0481770
1939	0 1	0.0932282 1.10365	0.00165324 0.0481852
1940	0 1	0.105126 1.10744	0.00165651 0.0481184
1941	0 1	0.0954320 1.09890	0.00168325 0.0481857
1942	0 1	0.0996223 1.11043	0.00166237 0.0481093
1943	0 1	0.110056 1.13459	0.00165669 0.0480880
1944	0 1	0.0997344 1.12123	0.00163909 0.0479137
1945	0 1	0.100875 1.11211	0.00165259 0.0478190
1946	0 1	0.0915266 1.10267	0.00164882 0.0476625
1947	0 1	0.103021 1.10522	0.00164356 0.0476652
1948	0 1	0.0972868 1.11216	0.00162698 0.0474705
1949	0 1	0.100659 1.11058	0.00164589 0.0474005
1950	0 1	0.103591 1.13912	0.00164449 0.0474302
1951	0 1	0.106635 1.11809	0.00165279 0.0473299
1952	0 1	0.113210 1.15044	0.00166348 0.0472683
1953	0 1	0.100484 1.12990	0.00165412 0.0471831
1954	0 1	0.100816 1.10547	0.00171086 0.0471982
1955	0 1	0.0992632 1.09852	0.00169604 0.0471378
1956	0 1	0.0995813 1.11343	0.00168370 0.0471542
1957	0 1	0.0985591 1.10711	0.00166659 0.0470757
1958	0 1	0.108895 1.13387	0.00166552 0.0470221
1959	0 1	0.0922621 1.09631	0.00165070 0.0469719
1960	0 1	0.0855684 1.08780	0.00165231 0.0469022
1961	0 1	0.102533 1.11574	0.00164820 0.0467644
1962	0 1	0.0983184 1.11697	0.00165211 0.0467438
1963	0 1	0.106742 1.12991	0.00166002 0.0467090
1964	0 1	0.106459 1.10335	0.00165341 0.0466687
1965	0 1	0.0991237 1.11639	0.00162153 0.0466096
1966	0 1	0.108844 1.12510	0.00164456 0.0466626
1967	0 1	0.0955977 1.10069	0.00161945 0.0465681
1968	0 1	0.0909657 1.12343	0.00160363 0.0464662
1969	0 1	0.103187 1.12478	0.00158327 0.0463791
1970	0 1	0.0979050 1.09805	0.00156030 0.0462765
1971	0 1	0.0876102 1.07793	0.00155860 0.0461574
1972	0 1	0.111212 1.13562	0.00155860 0.0460056
1973	0 1	0.0924996 1.09611	0.00154703 0.0459302
1974	0 1	0.0902444 1.10288	0.00152833 0.0458544
1975	0 1	0.0965197 1.12198	0.00155987 0.0458405
1976	0 1	0.111884 1.14217	0.00155894 0.0456780
1977	0 1	0.0912054 1.11935	0.00156967 0.0457093
1978	0 1	0.0894263 1.08804	0.00156905 0.0457135
1979	0 1	0.100558 1.12696	0.00156352 0.0455802
1980	0 1	0.102005 1.10929	0.00155962 0.0455461
1981	0 1	0.0877793 1.09185	0.00157031 0.0454742
1982	0 1	0.0986550 1.12524	0.00158723 0.0453939
1983	0 1	0.107048 1.12215	0.00161295 0.0453952
1984	0 1	0.0926342 1.10050	0.00159799 0.0453183
1985	0 1	0.0990224 1.11347	0.00161073 0.0451807
1986	0 1	0.0870128 1.08222	0.00162029 0.0451823
1987	0 1	0.0940515 1.08192	0.00163128 0.0452084
1988	0 1	0.0918548 1.10755	0.00160912 0.0451085
1989	0 1	0.0962956 1.10474	0.00161930 0.0451030
1990	0 1	0.101925 1.13871	0.00164696 0.0450319
1991	0 1	0.0895807 1.10312	0.00164703 0.0449162
1992	0 1	0.101044 1.11811	0.00165888 0.0449305
1993	0 1	0.101774 1.10456	0.00166829 0.0449032
1994	0 1	0.0982110 1.12435	0.00166078 0.0447990
1995	0 1	0.0939111 1.11089	0.00163802 0.0447160
1996	0 1	0.102930 1.13462	0.00165493 0.0447362
1997	0 1	0.101612 1.11505	0.00164816 0.0446738
1998	0 1	0.0984351 1.11169	0.00165223 0.0445698
1999	0 1	0.0922699 1.09120	0.00162889 0.0445769
2000	0 1	0.0909534 1.10493	0.00163685 0.0445158
2001	0 1	0.0905812 1.08938	0.00159110 0.0444200
2002	0 1	0.0932007 1.10309	0.00158188 0.0444285
2003	0 1	0.0879641 1.11582	0.00157148 0.0443407
2004	0 1	0.104925 1.11589	0.00155469 0.0442604
2005	0 1	0.0992331 1.11404	0.00156537 0.0442267
2006	0 1	0.100147 1.11530	0.00155179 0.0441086
2007	0 1	0.0949086 1.11279	0.00156732 0.0440903
2008	0 1	0.104792 1.12278	0.00157553 0.0441019
2009	0 1	0.101740 1.10782	0.00158863 0.0440565
2010	0 1	0.108189 1.15058	0.00162966 0.0440604
2011	0 1	0.0881627 1.11175	0.00164580 0.0441055
2012	0 1	0.117629 1.11278	0.00163665 0.0440658
2013	0 1	0.0966052 1.10894	0.00165350 0.0441270
2014	0 1	0.0963014 1.12125	0.00165630 0.0440587
2015	0 1	0.0996119 1.13194	0.00167434 0.0440471
2016	0 1	0.0880939 1.09901	0.00167657 0.0440813
2017	0 1	0.112411 1.11609	0.00167747 0.0440778
2018	0 1	0.0985490 1.12556	0.00168738 0.0441167
2019	0 1	0.0943160 1.11639	0.00167476 0.0440615
2020	0 1	0.102755 1.12568	0.00169389 0.0440384
2021	0 1	0.0951387 1.10215	0.00167706 0.0439824
2022	0 1	0.103235 1.11567	0.00166953 0.0438864
2023	0 1	0.0883130 1.09650	0.00169078 0.0438439
2024	0 1	0.101438 1.11397	0.00169362 0.0437149
2025	0 1	0.0977943 1.10577	0.00169621 0.0436214
2026	0 1	0.0903582 1.08108	0.00168844 0.0436826
2027	0 1	0.0997097 1.13378	0.00169309 0.0436107
2028	0 1	0.0909741 1.10566	0.00170854 0.0435784
2029	0 1	0.0990293 1.11903	0.00168709 0.0434765
2030	0 1	0.109142 1.14111	0.00171607 0.0434488
2031	0 1	0.101560 1.11989	0.00173049 0.0435048
2032	0 1	0.100029 1.11078	0.00170517 0.0435270
2033	0 1	0.110936 1.13934	0.00166889 0.0433937
2034	0 1	0.107896 1.14408	0.00165441 0.0433746
2035	0 1	0.114899 1.16046	0.00166375 0.0433299
2036	0 1	0.0954731 1.11998	0.00166207 0.0433343
2037	0 1	0.103759 1.13689	0.00165410 0.0432889
2038	0 1	0.100062 1.11830	0.00165285 0.0432400
2039	0 1	0.103485 1.13587	0.00168387 0.0431423
2040	0 1	0.103281 1.10979	0.00169965 0.0431517
2041	0 1	0.100922 1.13131	0.00169735 0.0430885
2042	0 1	0.0851126 1.10001	0.00170153 0.0430850
2043	0 1	0.0922222 1.11184	0.00167836 0.0430416
2044	0 1	0.0891756 1.09936	0.00168683 0.0428947
2045	0 1	0.104296 1.12365	0.00167619 0.0428329
2046	0 1	0.107817 1.11912	0.00166175 0.0427806
2047	0 1	0.107804 1.12884	0.00167283 0.0427543
2048	0 1	0.0971885 1.11697	0.00166919 0.0427185
2049	0 1	0.0899699 1.09715	0.00165411 0.0426484
2050	0 1	0.106308 1.12413	0.00165915 0.0426531
2051	0 1	0.0966547 1.10382	0.00162963 0.0425715
2052	0 1	0.102621 1.11937	0.00165877 0.0425378
2053	0 1	0.0876536 1.10525	0.00167318 0.0424388
2054	0 1	0.101997 1.12262	0.00166365 0.0424844
2055	0 1	0.0945237 1.10004	0.00165281 0.0424171
2056	0 1	0.103227 1.11934	0.00164140 0.0423551
2057	0 1	0.101940 1.14733	0.00165430 0.0422860
2058	0 1	0.0928708 1.10377	0.00166887 0.0423428
2059	0 1	0.0965466 1.12401	0.00166279 0.0422873
2060	0 1	0.0984093 1.09901	0.00165787 0.0422981
2061	0 1	0.100732 1.12206	0.00167746 0.0422748
2062	0 1	0.0989310 1.10461	0.00166911 0.0421883
2063	0 1	0.0999425 1.13406	0.00165868 0.0420977
2064	0 1	0.103399 1.11613	0.00166292 0.0420455
2065	0 1	0.104645 1.11962	0.00167420 0.0420426
2066	0 1	0.100230 1.12275	0.00165817 0.0419674
2067	0 1	0.101636 1.12646	0.00167088 0.0419098
2068	0 1	0.111781 1.13677	0.00168368 0.0419188
2069	0 1	0.103759 1.12090	0.00169285 0.0418963
2070	0 1	0.109178 1.11713	0.00170258 0.0418529
2071	0 1	0.0940567 1.11716	0.00172938 0.0418646
2072	0 1	0.0847022 1.09635	0.00172799 0.0417940
2073	0 1	0.0980399 1.11788	0.00174168 0.0418476
2074	0 1	0.102850 1.12482	0.00170812 0.0417994
2075	0 1	0.0884134 1.10024	0.00173158 0.0417745
2076	0 1	0.106983 1.12215	0.00173927 0.0418220
2077	0 1	0.0992004 1.12174	0.00172404 0.0417873
2078	0 1	0.103268 1.12093	0.00170492 0.0417674
2079	0 1	0.0977032 1.10077	0.00169442 0.0417328
2080	0 1	0.0925397 1.09246	0.00169162 0.0416406
2081	0 1	0.0945781 1.08801	0.00170917 0.0417056
2082	0 1	0.0993809 1.11628	0.00170341 0.0416996
2083	0 1	0.102112 1.12784	0.00172249 0.0416755
2084	0 1	0.0952061 1.10903	0.00171908 0.0416667
2085	0 1	0.0938231 1.10544	0.00173091 0.0416914
2086	0 1	0.0900559 1.10187	0.00172592 0.0417094
2087	0 1	0.114234 1.12611	0.00169670 0.0416440
2088	0 1	0.0981677 1.12511	0.00166939 0.0415295
2089	0 1	0.103557 1.11232	0.00168891 0.0415948
2090	0 1	0.0946599 1.10271	0.00173053 0.0416468
2091	0 1	0.105163 1.13230	0.00173899 0.0416110
2092	0 1	0.109059 1.13224	0.00176043 0.0415933
2093	0 1	0.100025 1.12813	0.00177443 0.0415597
2094	0 1	0.0947260 1.10103	0.00178327 0.0415121
2095	0 1	0.108624 1.13329	0.00178810 0.0415216
2096	0 1	0.0949503 1.12120	0.00181201 0.0414716
2097	0 1	0.100917 1.13120	0.00183752 0.0414821
2098	0 1	0.113312 1.14883	0.00183262 0.0414624
2099	0 1	0.102648 1.12522	0.00184623 0.0413903
2100	0 1	0.0972877 1.11074	0.00183914 0.0413827
2101	0 1	0.101236 1.11987	0.00185349 0.0413359
2102	0 1	0.0854786 1.09027	0.00184692 0.0413261
2103	0 1	0.0954987 1.11344	0.00187428 0.0412989
2104	0 1	0.102836 1.11949	0.00187030 0.0412864
2105	0 1	0.0955664 1.10457	0.00189697 0.0413060
2106	0 1	0.0987858 1.10818	0.00189850 0.0412490
2107	0 1	0.106708 1.11652	0.00188716 0.0411646
2108	0 1	0.100212 1.10112	0.00188438 0.0411457
2109	0 1	0.101965 1.09422	0.00191463 0.0412216
